Customer ID,"Avg Monthly Sent Emails
(Jan-Oct)","Avg Monthly Sent Emails 
(Nov-Dec)","Avg Monthly Subscribers
",Email Provider,Avg Monthly Opened Emails,"Avg Mthly Sales $ 
(via Email Campaigns)","Avg Mthly Sales $
(Total)"
3014,2076,"2,284",1874,Shopify Email,145.32,$827 ,"$20,675 "
3015,105303,"219,030",17245,Third Party Solution,1053.03,"$55,241 ","$5,524,100 "
3016,43644,"72,013",8740,Shopify Email,3055.08,"$2,647 ","$52,940 "
3017,4280,"6,548",6688,Shopify Email,428,"$4,030 ","$134,333 "
3018,63672,"133,074",19786,Third Party Solution,636.72,"$58,684 ","$5,868,400 "
3019,74683,"156,087",19874,Third Party Solution,1493.66,"$54,564 ","$5,456,400 "
3020,8226,"11,516",6067,Shopify Email,411.3,"$3,834 ","$127,800 "
3021,2048,"2,355",3313,Shopify Email,204.8,"$1,550 ","$38,750 "
3022,64766,"130,180",15977,Third Party Solution,1295.32,"$55,664 ","$1,855,467 "
3023,53491,"116,610",13812,Third Party Solution,1604.73,"$56,828 ","$5,682,800 "
3024,1279,"1,509",764,Shopify Email,127.9,$19 ,$380 
3025,20744,"40,036",8059,Third Party Solution,414.88,"$35,159 ","$585,983 "
3026,111370,"223,854",14014,Third Party Solution,1113.7,"$55,959 ","$2,797,950 "
3027,26606,"48,955",8312,Third Party Solution,532.12,"$9,151 ","$305,033 "
3028,31656,"63,312",8608,Third Party Solution,949.68,"$45,282 ","$1,509,400 "
3029,9528,"13,244",6925,Shopify Email,762.24,"$4,336 ","$144,533 "
3030,4960,"8,184",6764,Shopify Email,248,"$3,498 ","$58,300 "
3031,79001,"171,432",15182,Third Party Solution,2370.03,"$50,166 ","$1,003,320 "
3032,212,227,41,Shopify Email,21.2,$858 ,"$17,160 "
3033,132,156,2739,Shopify Email,7.92,$238 ,"$5,950 "
3034,2047,"2,252",4958,Shopify Email,163.76,"$1,039 ","$34,633 "
3035,43170,"94,542",13840,Third Party Solution,1295.1,"$54,182 ","$5,418,200 "
3036,25925,"48,480",8733,Third Party Solution,518.5,"$14,222 ","$355,550 "
3037,53724,"89,182",8597,Shopify Email,2686.2,"$3,741 ","$93,525 "
3038,103051,"206,102",15588,Third Party Solution,3091.53,"$51,539 ","$858,983 "
3039,12341,"16,660",7265,Shopify Email,1110.69,"$4,322 ","$86,440 "
3040,14854,"18,716",7268,Shopify Email,1485.4,"$3,495 ","$58,250 "
3041,38269,"46,305",13417,Shopify Email,1913.45,"$3,994 ","$133,133 "
3042,7930,"14,036",6217,Shopify Email,475.8,"$2,746 ","$54,920 "
3043,55392,"116,877",15774,Third Party Solution,1661.76,"$54,355 ","$1,358,875 "
3044,14723,"19,729",6779,Shopify Email,1177.84,"$3,333 ","$66,660 "
3045,12699,"17,906",7495,Shopify Email,1269.9,"$4,982 ","$166,067 "
3046,100524,"218,137",17364,Third Party Solution,3015.72,"$54,395 ","$1,359,875 "
3047,93827,"188,592",19640,Third Party Solution,938.27,"$51,282 ","$854,700 "
3048,50839,"108,795",12654,Third Party Solution,1016.78,"$59,529 ","$1,190,580 "
3049,2983,"3,490",2676,Shopify Email,149.15,$875 ,"$29,167 "
3050,56326,"113,215",12727,Third Party Solution,1126.52,"$55,678 ","$1,113,560 "
3051,66074,"136,773",12221,Third Party Solution,1321.48,"$50,919 ","$848,650 "
3052,27514,"53,102",9524,Shopify Email,1375.7,"$2,312 ","$46,240 "
3053,65843,"96,131",14836,Shopify Email,6584.3,"$4,280 ","$142,667 "
3054,2130,"2,535",1082,Shopify Email,85.2,$645 ,"$21,500 "
3055,33633,"62,221",9393,Third Party Solution,336.33,"$12,289 ","$245,780 "
3056,20707,"38,515",10095,Third Party Solution,414.14,"$5,807 ","$193,567 "
3057,58253,"97,283",14167,Shopify Email,4660.24,"$2,616 ","$65,400 "
3058,97156,"196,255",18408,Third Party Solution,2914.68,"$58,817 ","$1,176,340 "
3059,6645,"11,164",6618,Shopify Email,598.05,"$2,420 ","$60,500 "
3060,94493,"197,490",18953,Third Party Solution,1889.86,"$54,194 ","$5,419,400 "
3061,14270,"18,836",6479,Shopify Email,856.2,"$3,204 ","$64,080 "
3062,1610,"1,932",2281,Shopify Email,161,$154 ,"$3,850 "
3063,79109,"172,458",17188,Third Party Solution,791.09,"$51,242 ","$2,562,100 "
3064,81207,"177,843",13279,Third Party Solution,812.07,"$56,277 ","$1,406,925 "
3065,35203,"65,830",11927,Third Party Solution,352.03,"$21,411 ","$428,220 "
3066,17594,"35,012",8635,Third Party Solution,175.94,"$14,379 ","$287,580 "
3067,377,422,920,Shopify Email,33.93,"$1,607 ","$26,783 "
3068,40832,"77,172",11017,Third Party Solution,816.64,"$31,405 ","$1,046,833 "
3069,6981,"8,656",7004,Shopify Email,698.1,"$2,678 ","$89,267 "
3070,22971,"41,578",10534,Third Party Solution,459.42,"$11,501 ","$575,050 "
3071,11060,"16,479",6837,Shopify Email,442.4,"$3,174 ","$79,350 "
3072,93334,"199,735",16296,Third Party Solution,933.34,"$57,228 ","$953,800 "
3073,20546,"37,599",8814,Third Party Solution,616.38,"$46,252 ","$770,867 "
3074,119440,"247,241",18380,Third Party Solution,1194.4,"$54,152 ","$1,805,067 "
3075,84868,"184,164",12751,Third Party Solution,2546.04,"$58,094 ","$2,904,700 "
3076,39605,"79,210",9866,Third Party Solution,1188.15,"$15,546 ","$310,920 "
3077,52444,"113,803",12296,Third Party Solution,524.44,"$59,786 ","$1,195,720 "
3078,40404,"80,808",9962,Third Party Solution,808.08,"$38,057 ","$761,140 "
3079,99557,"204,092",19306,Third Party Solution,2986.71,"$57,464 ","$1,436,600 "
3080,3586,"4,626",7363,Shopify Email,286.88,"$2,124 ","$42,480 "
3081,25565,"46,273",11375,Third Party Solution,255.65,"$44,672 ","$2,233,600 "
3082,29947,"53,905",11680,Third Party Solution,598.94,"$35,425 ","$708,500 "
3083,51023,"65,820",11233,Shopify Email,3571.61,"$4,819 ","$80,317 "
3084,87816,"176,510",15389,Third Party Solution,1756.32,"$52,504 ","$1,750,133 "
3085,10114,"17,194",6332,Shopify Email,1011.4,"$3,653 ","$60,883 "
3086,87096,"175,063",15499,Third Party Solution,870.96,"$55,164 ","$2,758,200 "
3087,2944,"3,327",5702,Shopify Email,235.52,$794 ,"$26,467 "
3088,41053,"75,127",10038,Third Party Solution,1231.59,"$16,991 ","$849,550 "
3089,27718,"51,001",7511,Third Party Solution,554.36,"$25,194 ","$839,800 "
3090,32592,"63,228",7685,Third Party Solution,325.92,"$20,992 ","$1,049,600 "
3091,15920,"31,362",11478,Third Party Solution,477.6,"$21,058 ","$1,052,900 "
3092,29155,"55,395",7819,Third Party Solution,874.65,"$21,573 ","$539,325 "
3093,89233,"190,066",13803,Third Party Solution,2676.99,"$50,417 ","$1,260,425 "
3094,7574,"9,089",7155,Shopify Email,605.92,"$3,458 ","$115,267 "
3095,111531,"235,330",17950,Third Party Solution,1115.31,"$57,353 ","$955,883 "
3096,58051,"117,263",15671,Third Party Solution,1741.53,"$53,500 ","$1,783,333 "
3097,15361,"29,032",11388,Third Party Solution,460.83,"$23,830 ","$794,333 "
3098,23358,"43,212",9123,Third Party Solution,233.58,"$34,078 ","$567,967 "
3099,19667,"38,351",11740,Third Party Solution,393.34,"$40,479 ","$1,011,975 "
3100,21912,"41,195",7785,Third Party Solution,219.12,"$6,906 ","$138,120 "
3101,3319,"4,879",6301,Shopify Email,199.14,"$4,507 ","$112,675 "
3102,22425,"44,177",8149,Third Party Solution,448.5,"$27,793 ","$926,433 "
3103,6546,"11,456",7293,Shopify Email,523.68,"$2,341 ","$46,820 "
3104,4557,"6,334",7313,Shopify Email,410.13,"$4,899 ","$97,980 "
3105,118227,"257,735",13282,Third Party Solution,1182.27,"$57,370 ","$2,868,500 "
3106,28915,"53,204",9680,Third Party Solution,578.3,"$27,612 ","$1,380,600 "
3107,20063,"38,922",9775,Third Party Solution,601.89,"$29,842 ","$994,733 "
3108,28801,"52,418",8158,Third Party Solution,576.02,"$20,681 ","$413,620 "
3109,54202,"108,404",12137,Third Party Solution,1084.04,"$57,526 ","$1,438,150 "
3110,20875,"38,201",8304,Third Party Solution,208.75,"$45,071 ","$751,183 "
3111,18722,"35,385",10956,Third Party Solution,187.22,"$44,090 ","$2,204,500 "
3112,37003,"66,605",7525,Third Party Solution,370.03,"$41,563 ","$692,717 "
3113,13641,"18,552",6838,Shopify Email,1091.28,"$2,073 ","$69,100 "
3114,86573,"173,146",18584,Third Party Solution,2597.19,"$55,436 ","$1,108,720 "
3115,91849,"190,127",19551,Third Party Solution,1836.98,"$50,365 ","$1,259,125 "
3116,9313,"16,763",6857,Shopify Email,651.91,"$2,653 ","$66,325 "
3117,113938,"241,549",16463,Third Party Solution,2278.76,"$53,731 ","$5,373,100 "
3118,111167,"243,456",13012,Third Party Solution,1111.67,"$54,430 ","$907,167 "
3119,20538,"40,049",10753,Third Party Solution,205.38,"$16,612 ","$830,600 "
3120,8991,"13,217",6021,Shopify Email,629.37,"$2,627 ","$43,783 "
3121,35851,"66,324",10819,Third Party Solution,358.51,"$21,081 ","$702,700 "
3122,7926,"10,383",6386,Shopify Email,317.04,"$3,936 ","$131,200 "
3123,5718,"9,378",6250,Shopify Email,343.08,"$3,343 ","$55,717 "
3124,7263,"11,040",6263,Shopify Email,363.15,"$3,722 ","$74,440 "
3125,97929,"209,568",18529,Third Party Solution,1958.58,"$57,901 ","$1,447,525 "
3126,24592,"46,971",10315,Third Party Solution,491.84,"$37,965 ","$759,300 "
3127,19987,"38,975",7634,Third Party Solution,399.74,"$25,908 ","$647,700 "
3128,5488,"6,915",7130,Shopify Email,384.16,"$3,841 ","$128,033 "
3129,59983,"128,963",19764,Third Party Solution,1799.49,"$50,161 ","$1,003,220 "
3130,14036,"20,773",6018,Shopify Email,561.44,"$4,641 ","$116,025 "
3131,29392,"57,902",8877,Third Party Solution,881.76,"$30,553 ","$1,018,433 "
3132,8493,"10,616",7180,Shopify Email,594.51,"$4,174 ","$69,567 "
3133,37837,"69,620",9197,Third Party Solution,1135.11,"$29,442 ","$981,400 "
3134,81532,"172,033",14347,Third Party Solution,815.32,"$59,575 ","$1,191,500 "
3135,1847,"2,032",5841,Shopify Email,92.35,"$1,190 ","$23,800 "
3136,20309,"38,587",11963,Third Party Solution,203.09,"$49,638 ","$992,760 "
3137,60320,"130,291",17190,Third Party Solution,1809.6,"$52,132 ","$1,303,300 "
3138,7357,"11,109",6270,Shopify Email,662.13,"$3,748 ","$74,960 "
3139,20047,"36,686",9807,Third Party Solution,400.94,"$39,980 ","$1,999,000 "
3140,119184,"252,670",14134,Third Party Solution,3575.52,"$57,977 ","$1,449,425 "
3141,2317,"2,456",3716,Shopify Email,115.85,$770 ,"$15,400 "
3142,16685,"32,369",8828,Third Party Solution,166.85,"$6,812 ","$136,240 "
3143,32589,"63,549",9686,Third Party Solution,977.67,"$14,712 ","$367,800 "
3144,80609,"170,891",17151,Third Party Solution,1612.18,"$55,730 ","$2,786,500 "
3145,85863,"180,312",17664,Third Party Solution,858.63,"$53,262 ","$5,326,200 "
3146,87787,"182,597",19301,Third Party Solution,1755.74,"$53,327 ","$1,333,175 "
3147,28851,"55,394",9215,Third Party Solution,288.51,"$25,314 ","$506,280 "
3148,47024,"100,161",15766,Third Party Solution,470.24,"$53,587 ","$893,117 "
3149,31354,"58,005",9434,Third Party Solution,627.08,"$12,057 ","$241,140 "
3150,24836,"47,685",10016,Third Party Solution,496.72,"$13,685 ","$273,700 "
3151,36304,"68,615",9219,Third Party Solution,363.04,"$18,944 ","$315,733 "
3152,28854,"54,246",9941,Third Party Solution,865.62,"$6,766 ","$225,533 "
3153,8548,"12,993",7389,Shopify Email,427.4,"$2,098 ","$52,450 "
3154,6538,"8,957",6296,Shopify Email,326.9,"$2,659 ","$44,317 "
3155,36181,"65,488",9708,Third Party Solution,1085.43,"$21,069 ","$351,150 "
3156,116669,"236,838",19993,Third Party Solution,3500.07,"$53,099 ","$884,983 "
3157,34721,"65,275",9900,Third Party Solution,347.21,"$26,192 ","$654,800 "
3158,101903,"204,825",15925,Third Party Solution,2038.06,"$51,156 ","$852,600 "
3159,8041,"11,820",6630,Shopify Email,402.05,"$3,306 ","$82,650 "
3160,52168,"111,118",18194,Third Party Solution,521.68,"$53,778 ","$896,300 "
3161,3483,"4,423",7095,Shopify Email,208.98,"$4,431 ","$110,775 "
3162,31759,"40,334",9091,Shopify Email,2858.31,"$2,342 ","$58,550 "
3163,20357,"40,103",8515,Third Party Solution,407.14,"$16,745 ","$418,625 "
3164,1643,"1,955",5841,Shopify Email,65.72,$101 ,"$1,683 "
3165,337,367,3365,Shopify Email,30.33,$197 ,"$6,567 "
3166,41875,"82,494",10402,Third Party Solution,418.75,"$22,393 ","$1,119,650 "
3167,4390,"7,639",7390,Shopify Email,263.4,"$2,623 ","$65,575 "
3168,18667,"35,094",8774,Third Party Solution,186.67,"$20,323 ","$406,460 "
3169,10156,"17,265",6030,Shopify Email,1015.6,"$3,002 ","$60,040 "
3170,19939,"39,878",11646,Third Party Solution,598.17,"$24,470 ","$611,750 "
3171,59373,"119,340",15423,Third Party Solution,1781.19,"$54,217 ","$5,421,700 "
3172,94210,"201,609",18460,Third Party Solution,942.1,"$58,755 ","$2,937,750 "
3173,36107,"71,853",9016,Third Party Solution,361.07,"$39,692 ","$992,300 "
3174,28609,"51,496",9822,Third Party Solution,858.27,"$46,333 ","$772,217 "
3175,59647,"123,469",17738,Third Party Solution,1192.94,"$51,792 ","$2,589,600 "
3176,25054,"46,600",11882,Third Party Solution,751.62,"$8,112 ","$405,600 "
3177,804,941,1401,Shopify Email,32.16,$517 ,"$17,233 "
3178,37986,"71,794",9071,Third Party Solution,1139.58,"$24,803 ","$620,075 "
3179,19889,"39,181",8625,Third Party Solution,198.89,"$12,112 ","$403,733 "
3180,47395,"102,373",12806,Third Party Solution,947.9,"$50,372 ","$1,259,300 "
3181,74050,"98,487",8154,Shopify Email,6664.5,"$4,539 ","$90,780 "
3182,7358,"12,729",6143,Shopify Email,588.64,"$3,903 ","$78,060 "
3183,3294,"4,645",7321,Shopify Email,164.7,"$3,828 ","$127,600 "
3184,9638,"12,722",7007,Shopify Email,578.28,"$3,059 ","$50,983 "
3185,11363,"14,999",7133,Shopify Email,795.41,"$4,071 ","$101,775 "
3186,32942,"60,284",8131,Third Party Solution,329.42,"$25,596 ","$639,900 "
3187,24998,"45,746",8208,Third Party Solution,499.96,"$34,467 ","$574,450 "
3188,7747,"9,994",6340,Shopify Email,542.29,"$3,927 ","$130,900 "
3189,35374,"64,027",11951,Third Party Solution,707.48,"$9,371 ","$468,550 "
3190,93859,"198,042",19905,Third Party Solution,938.59,"$50,440 ","$1,008,800 "
3191,5862,"10,200",6747,Shopify Email,410.34,"$3,622 ","$90,550 "
3192,953,"1,125",2624,Shopify Email,85.77,$891 ,"$29,700 "
3193,8166,"12,902",6230,Shopify Email,489.96,"$4,716 ","$78,600 "
3194,36188,"70,205",11310,Third Party Solution,723.76,"$22,619 ","$376,983 "
3195,44037,"95,120",13218,Third Party Solution,440.37,"$52,882 ","$2,644,100 "
3196,18877,"35,489",10421,Third Party Solution,188.77,"$12,796 ","$319,900 "
3197,11301,"16,273",6693,Shopify Email,1130.1,"$2,003 ","$40,060 "
3198,33711,"65,399",8605,Third Party Solution,337.11,"$45,191 ","$1,506,367 "
3199,19166,"37,374",11271,Third Party Solution,383.32,"$45,202 ","$1,130,050 "
3200,88075,"178,792",19370,Third Party Solution,2642.25,"$55,406 ","$2,770,300 "
3201,8110,"12,084",6333,Shopify Email,729.9,"$3,028 ","$60,560 "
3202,10503,"13,339",6626,Shopify Email,840.24,"$2,599 ","$64,975 "
3203,22692,"44,703",8056,Third Party Solution,453.84,"$22,661 ","$377,683 "
3204,82675,"171,964",18776,Third Party Solution,826.75,"$53,573 ","$2,678,650 "
3205,102681,"222,818",15314,Third Party Solution,3080.43,"$52,239 ","$870,650 "
3206,114046,"237,216",17274,Third Party Solution,1140.46,"$51,756 ","$1,293,900 "
3207,80639,"162,084",19055,Third Party Solution,2419.17,"$53,618 ","$2,680,900 "
3208,743,810,2559,Shopify Email,44.58,$238 ,"$7,933 "
3209,13311,"18,635",7469,Shopify Email,1197.99,"$2,924 ","$73,100 "
3210,19503,"37,056",10021,Third Party Solution,585.09,"$32,514 ","$541,900 "
3211,39808,"77,626",7585,Third Party Solution,1194.24,"$11,023 ","$183,717 "
3212,16844,"33,351",11140,Third Party Solution,336.88,"$43,135 ","$2,156,750 "
3213,54155,"109,393",16755,Third Party Solution,1083.1,"$54,271 ","$1,809,033 "
3214,34388,"65,337",11984,Third Party Solution,343.88,"$26,258 ","$1,312,900 "
3215,7763,"9,859",6282,Shopify Email,465.78,"$3,714 ","$61,900 "
3216,33994,"61,529",10850,Third Party Solution,339.94,"$41,072 ","$1,369,067 "
3217,10567,"17,436",7422,Shopify Email,528.35,"$3,274 ","$65,480 "
3218,2980,"3,397",5103,Shopify Email,238.4,"$1,808 ","$36,160 "
3219,64913,"140,861",13874,Third Party Solution,649.13,"$52,240 ","$5,224,000 "
3220,69336,"93,604",13171,Shopify Email,3466.8,"$2,174 ","$54,350 "
3221,113042,"248,692",15330,Third Party Solution,1130.42,"$53,278 ","$1,775,933 "
3222,357,428,3119,Shopify Email,32.13,$828 ,"$16,560 "
3223,41069,"82,138",11020,Third Party Solution,821.38,"$16,811 ","$420,275 "
3224,94374,"202,904",18833,Third Party Solution,943.74,"$55,325 ","$1,844,167 "
3225,34875,"69,053",7895,Third Party Solution,697.5,"$20,701 ","$517,525 "
3226,7931,"14,276",6833,Shopify Email,793.1,"$3,912 ","$97,800 "
3227,14651,"19,486",6937,Shopify Email,586.04,"$3,431 ","$114,367 "
3228,22510,"42,094",11012,Third Party Solution,675.3,"$36,653 ","$1,832,650 "
3229,10671,"15,793",6416,Shopify Email,853.68,"$4,151 ","$83,020 "
3230,13784,"23,571",6177,Shopify Email,1240.56,"$2,729 ","$90,967 "
3231,80593,"176,499",17885,Third Party Solution,805.93,"$59,331 ","$5,933,100 "
3232,105122,"211,295",15900,Third Party Solution,2102.44,"$56,821 ","$1,894,033 "
3233,705,790,1113,Shopify Email,56.4,"$1,484 ","$37,100 "
3234,27701,"50,970",10874,Third Party Solution,831.03,"$15,343 ","$511,433 "
3235,23850,"47,462",8098,Third Party Solution,238.5,"$8,637 ","$143,950 "
3236,17042,"32,550",8837,Third Party Solution,511.26,"$44,587 ","$891,740 "
3237,34448,"62,695",8511,Third Party Solution,344.48,"$20,637 ","$1,031,850 "
3238,35136,"68,867",10173,Third Party Solution,351.36,"$15,615 ","$260,250 "
3239,13430,"21,219",7356,Shopify Email,671.5,"$3,062 ","$61,240 "
3240,24140,"43,452",10591,Third Party Solution,724.2,"$44,029 ","$880,580 "
3241,116513,"253,998",18097,Third Party Solution,2330.26,"$56,107 ","$2,805,350 "
3242,103312,"225,220",12344,Third Party Solution,3099.36,"$50,142 ","$835,700 "
3243,3265,"4,114",6807,Shopify Email,195.9,"$2,271 ","$56,775 "
3244,108143,"233,589",12614,Third Party Solution,1081.43,"$55,250 ","$1,841,667 "
3245,20438,"39,854",10373,Third Party Solution,204.38,"$33,992 ","$1,133,067 "
3246,41171,"81,930",10864,Third Party Solution,411.71,"$23,254 ","$775,133 "
3247,22783,"43,288",10840,Third Party Solution,683.49,"$16,091 ","$804,550 "
3248,10066,"15,502",6323,Shopify Email,503.3,"$2,001 ","$66,700 "
3249,3922,"6,079",6380,Shopify Email,235.32,"$2,258 ","$75,267 "
3250,25796,"46,433",7571,Third Party Solution,257.96,"$26,782 ","$892,733 "
3251,114827,"249,175",16261,Third Party Solution,2296.54,"$58,420 ","$1,460,500 "
3252,20617,"40,615",10279,Third Party Solution,206.17,"$10,978 ","$548,900 "
3253,20591,"40,152",8630,Third Party Solution,411.82,"$29,432 ","$490,533 "
3254,8903,"12,909",7275,Shopify Email,623.21,"$2,851 ","$95,033 "
3255,28144,"52,911",7835,Third Party Solution,562.88,"$43,664 ","$2,183,200 "
3256,30630,"55,134",10956,Third Party Solution,612.6,"$38,011 ","$950,275 "
3257,4845,"6,686",6086,Shopify Email,339.15,"$4,148 ","$103,700 "
3258,8941,"12,964",7229,Shopify Email,536.46,"$2,605 ","$43,417 "
3259,37122,"70,903",9182,Third Party Solution,371.22,"$25,502 ","$637,550 "
3260,580,679,3697,Shopify Email,40.6,$78 ,"$2,600 "
3261,4068,"7,038",7475,Shopify Email,284.76,"$4,640 ","$92,800 "
3262,582,693,2027,Shopify Email,40.74,"$1,176 ","$23,520 "
3263,54846,"112,434",14059,Third Party Solution,1645.38,"$59,008 ","$1,180,160 "
3264,111345,"226,030",16987,Third Party Solution,1113.45,"$51,342 ","$2,567,100 "
3265,1904,"1,999",5355,Shopify Email,95.2,$994 ,"$19,880 "
3266,33823,"64,602",7542,Third Party Solution,676.46,"$42,763 ","$1,069,075 "
3267,8802,"15,844",6121,Shopify Email,704.16,"$4,022 ","$134,067 "
3268,2664,"2,984",1249,Shopify Email,266.4,$531 ,"$13,275 "
3269,32199,"61,500",8830,Third Party Solution,643.98,"$20,123 ","$503,075 "
3270,92106,"192,502",19247,Third Party Solution,921.06,"$52,677 ","$1,755,900 "
3271,74844,"134,719",10838,Shopify Email,4490.64,"$4,770 ","$95,400 "
3272,12619,"18,424",6794,Shopify Email,504.76,"$3,408 ","$56,800 "
3273,31696,"60,539",7893,Third Party Solution,316.96,"$6,473 ","$161,825 "
3274,17089,"33,153",10760,Third Party Solution,341.78,"$11,555 ","$385,167 "
3275,813,976,348,Shopify Email,65.04,$432 ,"$8,640 "
3276,63985,"128,610",12088,Third Party Solution,639.85,"$59,863 ","$997,717 "
3277,26207,"52,414",11115,Third Party Solution,524.14,"$31,305 ","$1,565,250 "
3278,41866,"76,196",10488,Third Party Solution,418.66,"$14,336 ","$238,933 "
3279,34054,"63,340",8701,Third Party Solution,340.54,"$29,728 ","$1,486,400 "
3280,81953,"175,379",18674,Third Party Solution,819.53,"$58,937 ","$1,964,567 "
3281,60019,"124,239",16434,Third Party Solution,1800.57,"$51,311 ","$5,131,100 "
3282,3340,"4,476",6430,Shopify Email,267.2,"$3,865 ","$96,625 "
3283,2105,"2,379",4409,Shopify Email,210.5,"$1,534 ","$30,680 "
3284,66798,"140,276",18948,Third Party Solution,2003.94,"$59,518 ","$1,983,933 "
3285,11676,"14,478",7185,Shopify Email,467.04,"$4,930 ","$98,600 "
3286,22755,"42,324",7667,Third Party Solution,682.65,"$49,949 ","$1,248,725 "
